Component ID,Component Name,ST,Supplier Number,Supplier Name,Open Units,Safety Stock,Units in RI,PO Units Past Due,MonthNo,Sum of Available,PO Units Due,Monthly Starts
150815,PKG INSRT PELLETS OSTEOSET™DBM,P,84644,TOOF AMERICAN DIGITAL PRINTING,65065,4183,0,530,2024-07-01 00:00:00,43820,0,5275
150815,PKG INSRT PELLETS OSTEOSET™DBM,P,84644,TOOF AMERICAN DIGITAL PRINTING,65065,4183,0,530,2024-08-01 00:00:00,38545,0,4125
150815,PKG INSRT PELLETS OSTEOSET™DBM,P,84644,TOOF AMERICAN DIGITAL PRINTING,65065,4183,0,530,2024-09-01 00:00:00,34420,0,6250
150815,PKG INSRT PELLETS OSTEOSET™DBM,P,84644,TOOF AMERICAN DIGITAL PRINTING,65065,4183,0,530,2024-10-01 00:00:00,28170,0,5025
150815,PKG INSRT PELLETS OSTEOSET™DBM,P,84644,TOOF AMERICAN DIGITAL PRINTING,65065,4183,0,530,2024-11-01 00:00:00,23145,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2023-06-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2023-07-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2023-08-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2023-09-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2023-10-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2023-11-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2023-12-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-01-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-02-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-03-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-04-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-05-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-06-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-07-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-08-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-09-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-10-01 00:00:00,8100,0,0
150816,PKG INSRT OSTEOSET™ MIIG™,P,84644,TOOF AMERICAN DIGITAL PRINTING,8100,386,0,0,2024-11-01 00:00:00,8100,0,0
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2023-06-01 00:00:00,104011,0,4550
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2023-07-01 00:00:00,99461,0,4245
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2023-08-01 00:00:00,95216,0,4790
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2023-09-01 00:00:00,90426,0,4960
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2023-10-01 00:00:00,85466,0,5367
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2023-11-01 00:00:00,80099,0,5197
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2023-12-01 00:00:00,74902,0,0
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-01-01 00:00:00,74902,0,8462
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-02-01 00:00:00,66440,0,9145
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-03-01 00:00:00,57295,0,8095
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-04-01 00:00:00,49200,0,9510
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-05-01 00:00:00,39690,0,5620
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-06-01 00:00:00,34070,0,6945
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-07-01 00:00:00,27125,0,5360
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-08-01 00:00:00,21765,0,4255
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-09-01 00:00:00,17510,0,6340
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-10-01 00:00:00,11170,0,5130
150819,PKG INSRT TISSUE TRACKING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,49200,2719,0,0,2024-11-01 00:00:00,6040,0,0
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2023-06-01 00:00:00,15255,0,1215
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2023-07-01 00:00:00,14040,0,1215
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2023-08-01 00:00:00,12825,0,1215
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2023-09-01 00:00:00,11610,0,1215
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2023-10-01 00:00:00,10395,0,1215
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2023-11-01 00:00:00,9180,0,1215
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2023-12-01 00:00:00,7965,0,945
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-01-01 00:00:00,7020,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-02-01 00:00:00,6120,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-03-01 00:00:00,5220,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-04-01 00:00:00,4320,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-05-01 00:00:00,3420,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-06-01 00:00:00,2520,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-07-01 00:00:00,1620,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-08-01 00:00:00,720,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-09-01 00:00:00,-180,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-10-01 00:00:00,-1080,0,900
150820,PKG INSRT SJO NON SILICONE,P,84644,TOOF AMERICAN DIGITAL PRINTING,4320,876,0,0,2024-11-01 00:00:00,-1980,0,0
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2023-06-01 00:00:00,122427,0,3750
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2023-07-01 00:00:00,118677,0,3400
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2023-08-01 00:00:00,115277,0,3950
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2023-09-01 00:00:00,111327,0,4100
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2023-10-01 00:00:00,107227,0,4300
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2023-11-01 00:00:00,102927,0,4200
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2023-12-01 00:00:00,98727,0,0
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-01-01 00:00:00,98727,0,7372
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-02-01 00:00:00,91355,0,8225
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-03-01 00:00:00,83130,0,7255
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-04-01 00:00:00,75875,0,8550
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-05-01 00:00:00,67325,0,4900
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-06-01 00:00:00,62425,0,6075
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-07-01 00:00:00,56350,0,4625
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-08-01 00:00:00,51725,0,3450
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-09-01 00:00:00,48275,0,5400
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-10-01 00:00:00,42875,0,4400
150822,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,75875,2847,0,0,2024-11-01 00:00:00,38475,0,0
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2023-06-01 00:00:00,23157,0,1891
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2023-07-01 00:00:00,21266,0,1874
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2023-08-01 00:00:00,19392,0,1977
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2023-09-01 00:00:00,17415,0,1899
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2023-10-01 00:00:00,15516,0,1887
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2023-11-01 00:00:00,13629,0,1684
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2023-12-01 00:00:00,11945,0,0
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-01-01 00:00:00,11945,0,2255
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-02-01 00:00:00,9690,0,1830
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-03-01 00:00:00,7860,0,1740
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-04-01 00:00:00,6120,0,1540
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-05-01 00:00:00,4580,0,1435
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-06-01 00:00:00,3145,0,1500
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-07-01 00:00:00,1645,0,1545
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-08-01 00:00:00,100,0,1410
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-09-01 00:00:00,-1310,0,1690
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-10-01 00:00:00,-3000,0,1915
150823,PKG INSRT SJO SILICONE IMPLANT,P,84644,TOOF AMERICAN DIGITAL PRINTING,6120,739,0,0,2024-11-01 00:00:00,-4915,0,0
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2023-06-01 00:00:00,82097,0,30
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2023-07-01 00:00:00,82067,0,30
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2023-08-01 00:00:00,82037,0,30
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2023-09-01 00:00:00,82007,0,30
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2023-10-01 00:00:00,81977,0,20
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2023-11-01 00:00:00,81957,0,20
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2023-12-01 00:00:00,81937,0,0
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-01-01 00:00:00,81937,0,50
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-02-01 00:00:00,81887,0,25
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-03-01 00:00:00,81862,0,15
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-04-01 00:00:00,81847,0,25
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-05-01 00:00:00,81822,0,0
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-06-01 00:00:00,81822,0,0
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-07-01 00:00:00,81822,0,10
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-08-01 00:00:00,81812,0,10
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-09-01 00:00:00,81802,0,10
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-10-01 00:00:00,81792,0,0
150824,PKG INSRT WMT INSTRUMENT,P,84644,TOOF AMERICAN DIGITAL PRINTING,81847,27086,0,0,2024-11-01 00:00:00,81792,0,0
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2023-06-01 00:00:00,12355,0,450
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2023-07-01 00:00:00,11905,0,525
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2023-08-01 00:00:00,11380,0,600
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2023-09-01 00:00:00,10780,0,550
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2023-10-01 00:00:00,10230,0,650
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2023-11-01 00:00:00,9580,0,525
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2023-12-01 00:00:00,9055,0,0
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-01-01 00:00:00,9055,0,800
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-02-01 00:00:00,8255,0,700
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-03-01 00:00:00,7555,0,625
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-04-01 00:00:00,6930,0,600
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-05-01 00:00:00,6330,0,500
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-06-01 00:00:00,5830,0,650
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-07-01 00:00:00,5180,0,450
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-08-01 00:00:00,4730,0,575
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-09-01 00:00:00,4155,0,650
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-10-01 00:00:00,3505,0,475
150827,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,6930,496,0,0,2024-11-01 00:00:00,3030,0,0
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2023-06-01 00:00:00,166497,0,4200
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2023-07-01 00:00:00,162297,0,3925
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2023-08-01 00:00:00,158372,0,4550
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2023-09-01 00:00:00,153822,0,4650
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2023-10-01 00:00:00,149172,0,4950
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2023-11-01 00:00:00,144222,0,4725
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2023-12-01 00:00:00,139497,0,0
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-01-01 00:00:00,139497,0,8172
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-02-01 00:00:00,131325,0,8925
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-03-01 00:00:00,122400,0,7880
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-04-01 00:00:00,114520,0,9150
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-05-01 00:00:00,105370,0,5400
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-06-01 00:00:00,99970,0,6725
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-07-01 00:00:00,93245,0,5075
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-08-01 00:00:00,88170,0,4025
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-09-01 00:00:00,84145,0,6050
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-10-01 00:00:00,78095,0,4875
150828,PKG INSRT MIXING CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,64520,2377,0,50000,2024-11-01 00:00:00,73220,0,0
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2023-06-01 00:00:00,6174,0,220
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2023-07-01 00:00:00,5954,0,210
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2023-08-01 00:00:00,5744,0,210
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2023-09-01 00:00:00,5534,0,240
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2023-10-01 00:00:00,5294,0,307
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2023-11-01 00:00:00,4987,0,362
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2023-12-01 00:00:00,4625,0,0
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-01-01 00:00:00,4625,0,250
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-02-01 00:00:00,4375,0,150
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-03-01 00:00:00,4225,0,75
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-04-01 00:00:00,4150,0,225
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-05-01 00:00:00,3925,0,125
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-06-01 00:00:00,3800,0,150
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-07-01 00:00:00,3650,0,200
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-08-01 00:00:00,3450,0,100
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-09-01 00:00:00,3350,0,200
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-10-01 00:00:00,3150,0,150
150829,PKG INSRT BIOASSAY CARD,P,84644,TOOF AMERICAN DIGITAL PRINTING,4150,0,0,0,2024-11-01 00:00:00,3000,0,0
150830,PKG INSRT MIXING CARD IGNITE™,P,84644,TOOF AMERICAN DIGITAL PRINTING,302,0,0,0,2023-06-01 00:00:00,472,0,30
150830,PKG INSRT MIXING CARD IGNITE™,P,84644,TOOF AMERICAN DIGITAL PRINTING,302,0,0,0,2023-07-01 00:00:00,442,0,20
150830,PKG INSRT MIXING CARD IGNITE™,P,84644,TOOF AMERICAN DIGITAL PRINTING,302,0,0,0,2023-08-01 00:00:00,422,0,0
150830,PKG INSRT MIXING CARD IGNITE™,P,84644,TOOF AMERICAN DIGITAL PRINTING,302,0,0,0,2023-09-01 00:00:00,422,0,20
150830,PKG INSRT MIXING CARD IGNITE™,P,84644,TOOF AMERICAN DIGITAL PRINTING,302,0,0,0,2023-10-01 00:00:00,402,0,50
150830,PKG INSRT MIXING CARD IGNITE™,P,84644,TOOF AMERICAN DIGITAL PRINTING,302,0,0,0,2023-11-01 00:00:00,352,0,50
150830,PKG INSRT MIXING CARD IGNITE™,P,84644,TOOF AMERICAN DIGITAL PRINTING,302,0,0,0,2023-12-01 00:00:00,302,0,0
150830,PKG INSRT MIXING CARD IGNITE™,P,84644,TOOF AMERICAN DIGITAL PRINTING,302,0,0,0,2024-01-01 00:00:00,302,0,0
